field_collection_start_date,access_id,location_id,ShortName,ADD
40736,28537,SEALDRS8D_OUT,SEA40736,3
40688,201913,tfwHIRES_OUT,tfw40688,3
41252,39764,SEACOMS8D_OUT,SEA41252,0
40586,16063,SNO_HDR,SNO40586,0
40677,61225,tfw564S8D_OUT,tfw40677,1
39935,5856,SEAOUTFALL_6057,SEA39935,2
40465,61738,tfw564S8D_OUT,tfw40465,2
40452,9083,SEAI1S8D_OUT,SEA40452,2
40569,14845,SEALDRS8D_OUT,SEA40569,0
40442,8043,SEAOUTFALL_6057,SEA40442,1
40270,21695,TFW003S8D_OF245,TFW40270,0
40452,101117,SEAR1S8D_OUT,SEA40452,2
40937,101027,SEAI1S8D_OUT,SEA40937,2
39915,5575,SEAOUTFALL_6057,SEA39915,0
40659,24518,TFWFD1,TFW40659,0
40931,60254,tfw564S8D_OUT,tfw40931,0
40844,10137,SEAC1S8D_OUT,SEA40844,3
40075,31616,SNO_LDR,SNO40075,1
40658,201739,tfwHIRES_OUT,tfw40658,0
40973,18843,MH5171,MH540973,#N/A
40978,200938,tfwCOMM_OUT,tfw40978,3
40803,61507,tfw564S8D_OUT,tfw40803,24
41082,27933,SNO_HDR,SNO41082,2
40161,11809,SEAC1S8D_OUT,SEA40161,5
41368,201219,tfwCOMM_OUT,tfw41368,5
40844,35248,SNO_COM,SNO40844,3
40688,6478,SEAI1S8D_OUT,SEA40688,2
40114,61797,tfw564S8D_OUT,tfw40114,1
40868,38716,LDR010,LDR40868,#N/A
40868,38646,MH5171,MH540868,#N/A
40659,24610,TFW003S8D_OF245,TFW40659,0
40511,11620,SEAOUTFALL_6057,SEA40511,0
41072,27366,SNO_HDR,SNO41072,2
41236,38845,SEAHDRS8D_OUT,SEA41236,1
40294,24435,SEACOMS8D_OUT,SEA40294,1
41082,27799,SNO_LDR,SNO41082,2
40114,103270,TFWFD1,TFW40114,1
40539,40582,SNO_LDR,SNO40539,0
41028,24977,TFW003S8D_OF245,TFW41028,0
40555,200256,tfwCOMM_OUT,tfw40555,2
40511,39154,SEALDRS8D_OUT,SEA40511,0
40161,40331,SEALDRS8D_OUT,SEA40161,5
40248,19333,SEAHDRS8D_OUT,SEA40248,0
40932,200364,tfwLORES_OUT,tfw40932,0
40479,105087,tfw564S8D_OUT,tfw40479,0
40849,35852,SNO_COM,SNO40849,1
40114,34514,TFW001S8D_OF235,TFW40114,1
40122,103022,SNO_LDR,SNO40122,1
40646,60911,tfw564S8D_OUT,tfw40646,0
39935,5791,SEAOUTFALL_6057,SEA39935,2
40102,33523,TFW001S8D_OF235,TFW40102,0
40436,7476,SEAC1S8D_OUT,SEA40436,3
40816,8843,SEAI1S8D_OUT,SEA40816,2
40181,12479,TFW001S8D_OF235,TFW40181,0
41002,21913,TFW003S8D_OF245,TFW41002,0
40858,37082,SNO_COM,SNO40858,2
40973,60531,tfw564S8D_OUT,tfw40973,1
40088,9217,SEAOUTFALL_6057,SEA40088,0
40186,13463,SNO_COM,SNO40186,1
41082,6732,SEAR1S8D_OUT,SEA41082,2
40087,32138,SNO_LDR,SNO40087,0
40511,39293,TFW003S8D_OF245,TFW40511,0
41128,102243,SEACOMS8D_OUT,SEA41128,14
40940,15618,SNO_HDR,SNO40940,0
40819,61641,tfw564S8D_OUT,tfw40819,0
39951,26200,SNO_LDR,SNO39951,2
40474,34290,SNO_HDR,SNO40474,0
40601,200637,tfwLORES_OUT,tfw40601,2
40108,9713,SEAI1S8D_OUT,SEA40108,0
40646,22925,TFWFD1,TFW40646,0
39891,104203,SEAOUTFALL_6056,SEA39891,0
40549,102791,SEAR1S8D_OUT,SEA40549,0
41346,19728,SEALDRS8D_OUT,SEA41346,0
41382,201462,tfwHIRES_OUT,tfw41382,3
40315,26082,MH5171,MH540315,#N/A
40270,60836,tfw564S8D_OUT,tfw40270,0
40623,103766,SNO_COM,SNO40623,1
41028,24918,TFWFD1,TFW41028,0
40646,23110,SEACOMS8D_OUT,SEA40646,1
40837,202726,tfwCOMM_OUT,tfw40837,5
40421,30642,SNO_HDR,SNO40421,0
40497,37504,SNO_HDR,SNO40497,0
40224,16734,TFWFD1,TFW40224,0
40818,32342,SNO_COM,SNO40818,4
40294,24337,SNO_LDR,SNO40294,0
40357,28187,SEAHDRS8D_OUT,SEA40357,1
41082,102685,SEAC1S8D_OUT,SEA41082,2
41073,27434,SNO_LDR,SNO41073,0
40085,32100,SNO_HDR,SNO40085,8
40814,8327,SEAOUTFALL_6057,SEA40814,0
40658,201742,tfwHIRES_OUT,tfw40658,0
40688,103324,TFWFD1,TFW40688,3
40586,16542,GM34921,GM340586,#N/A
40626,20575,SEALDRS8D_OUT,SEA40626,1
40625,20455,MH5171,MH540625,#N/A
40982,19980,SNO_HDR,SNO40982,0
40436,103609,SEAOUTFALL_6057,SEA40436,3
40460,32772,SNO_LDR,SNO40460,4
40940,15570,SNO_HDR,SNO40940,0
40265,5152,SEAI1S8D_OUT,SEA40265,0
40488,203082,tfwCOMM_OUT,tfw40488,0
40262,4901,SEAI1S8D_OUT,SEA40262,1
40114,61817,tfw564S8D_OUT,tfw40114,1
40075,31586,SNO_LDR,SNO40075,1
40086,8562,SEAOUTFALL_6056,SEA40086,0
40487,10632,SEAI1S8D_OUT,SEA40487,2
40665,201794,tfwHIRES_OUT,tfw40665,1
40270,5376,SEAOUTFALL_6057,SEA40270,1
40826,33089,TFW003S8D_OF245,TFW40826,0
40959,17091,SNO_COM,SNO40959,0
40937,15178,LDR010,LDR40937,#N/A
40315,26111,GM34921,GM340315,#N/A
40333,103137,TFW001S8D_OF235,TFW40333,0
40937,15078,TFWFD1,TFW40937,0
41368,201168,tfwLORES_OUT,tfw41368,5
40161,11820,SEAC1S8D_OUT,SEA40161,5
40100,33386,SEAHDRS8D_OUT,SEA40100,0
40202,14536,SNO_HDR,SNO40202,2
40803,31277,SNO_COM,SNO40803,19
40109,34127,TFW003S8D_OF245,TFW40109,1
40086,8687,SEAOUTFALL_6048,SEA40086,0
40844,35065,TFWFD1,TFW40844,0
40474,34409,LDR010,LDR40474,#N/A
40519,11699,SEAI1S8D_OUT,SEA40519,4
40917,13571,TFWFD1,TFW40917,0
40035,6901,SEAOUTFALL_6057,SEA40035,14
40967,3869,SEAR1S8D_OUT,SEA40967,2
40956,3414,SEAI1S8D_OUT,SEA40956,0
40844,104613,TFWFD1,TFW40844,0
40674,25742,LDR010,LDR40674,#N/A
40109,34114,TFW003S8D_OF245,TFW40109,1
40086,8492,SEAOUTFALL_6057,SEA40086,0
40937,15243,GM34921,GM340937,#N/A
40435,31089,SNO_LDR,SNO40435,0
39860,3200,SEAI1S8D_OUT,SEA39860,4
40973,18545,TFW001S8D_OF235,TFW40973,1
40202,14543,SNO_HDR,SNO40202,2
40858,11018,SEAI1S8D_OUT,SEA40858,1
40202,14544,SNO_HDR,SNO40202,2
40270,105146,tfw564S8D_OUT,tfw40270,0
40435,31005,SNO_LDR,SNO40435,0
40586,16592,GM34921,GM340586,#N/A
40677,6152,SEAR1S8D_OUT,SEA40677,1
40620,201021,tfwCOMM_OUT,tfw40620,0
40826,33040,SEACOMS8D_OUT,SEA40826,0
40844,34881,SEALDRS8D_OUT,SEA40844,3
40849,10357,SEAC1S8D_OUT,SEA40849,1
40677,61224,tfw564S8D_OUT,tfw40677,1
40586,103677,SEAI1S8D_OUT,SEA40586,4
41049,26287,TFW003S8D_OF245,TFW41049,14
40803,31341,SNO_LDR,SNO40803,19
40863,37746,SEALDRS8D_OUT,SEA40863,1
41002,201143,tfwCOMM_OUT,tfw41002,0
39935,5852,SEAOUTFALL_6057,SEA39935,2
41368,201265,tfwCOMM_OUT,tfw41368,5
40610,18941,LDR010,LDR40610,#N/A
40814,8352,SEAOUTFALL_6057,SEA40814,0
40858,10947,SEAOUTFALL_6057,SEA40858,1
40844,34901,SEALDRS8D_OUT,SEA40844,3
40481,10315,SEAR1S8D_OUT,SEA40481,0
40235,17645,LDR010,LDR40235,#N/A
40912,60147,tfw564S8D_OUT,tfw40912,0
40912,12902,SNO_HDR,SNO40912,0
40122,36475,TFW001S8D_OF235,TFW40122,2
40247,60589,tfw564S8D_OUT,tfw40247,0
40937,15173,LDR010,LDR40937,#N/A
40548,13137,LDR010,LDR40548,#N/A
40803,7679,SEAR1S8D_OUT,SEA40803,24
40452,8991,SEAR1S8D_OUT,SEA40452,2
40075,61512,tfw564S8D_OUT,tfw40075,9
40863,101688,SNO_LDR,SNO40863,0
40248,4145,SEAI1S8D_OUT,SEA40248,0
40294,24143,SEALDRS8D_OUT,SEA40294,1
40837,202644,tfwLORES_OUT,tfw40837,5
40122,36467,TFWFD1,TFW40122,2
40108,9769,SEAOUTFALL_6057,SEA40108,0
41028,102088,TFWFD1,TFW41028,0
40863,38097,SEAHDRS8D_OUT,SEA40863,1
41002,21966,TFWFD1,TFW41002,0
40511,39183,SEALDRS8D_OUT,SEA40511,0
40360,28418,GM34921,GM340360,#N/A
40937,60377,tfw564S8D_OUT,tfw40937,0
40555,200211,tfwCOMM_OUT,tfw40555,2
40982,19995,SNO_HDR,SNO40982,0
41023,200224,tfwCOMM_OUT,tfw41023,3
40844,35193,SNO_LDR,SNO40844,3
41110,61313,tfw564S8D_OUT,tfw41110,3
40636,103808,SNO_HDR,SNO40636,0
40547,12790,SNO_HDR,SNO40547,1
40519,39638,SEACOMS8D_OUT,SEA40519,4
40519,39704,SNO_LDR,SNO40519,3
40858,37315,TFW003S8D_OF245,TFW40858,3
40959,17011,LDR010,LDR40959,#N/A
41049,6226,SEAR1S8D_OUT,SEA41049,14
40442,8233,SEAOUTFALL_6040,SEA40442,1
40849,35881,SEALDRS8D_OUT,SEA40849,1
40281,22751,SEALDRS8D_OUT,SEA40281,2
40178,40688,TFWFD1,TFW40178,0
40122,36327,SNO_HDR,SNO40122,1
40442,8108,SEAOUTFALL_6056,SEA40442,1
40636,21791,SNO_COM,SNO40636,0
40821,202268,tfwCOMM_OUT,tfw40821,0
40045,101420,SNO_HDR,SNO40045,5
40862,62016,tfw564S8D_OUT,tfw40862,0
40917,13560,TFWFD1,TFW40917,0
40678,26009,LDR010,LDR40678,#N/A
40294,24497,SEACOMS8D_OUT,SEA40294,1
40932,200336,tfwLORES_OUT,tfw40932,0
40122,36596,SEACOMS8D_OUT,SEA40122,0
40665,25324,SNO_LDR,SNO40665,1
41082,27857,SNO_HDR,SNO41082,2
40863,37955,SNO_HDR,SNO40863,0
40412,102699,SEAC1S8D_OUT,SEA40412,0
40474,9935,SEAOUTFALL_6057,SEA40474,0
40178,40841,SNO_COM,SNO40178,0
41310,15876,SEACOMS8D_OUT,SEA41310,0
40665,25178,TFW001S8D_OF235,TFW40665,1
40546,12519,SNO_LDR,SNO40546,0
40315,26107,MH5171,MH540315,#N/A
40512,39515,SEAHDRS8D_OUT,SEA40512,0
40308,5981,SEAOUTFALL_6057,SEA40308,2
40483,35616,SNO_HDR,SNO40483,0
41110,61341,tfw564S8D_OUT,tfw41110,3
40161,40447,SNO_LDR,SNO40161,8
40232,17166,LDR010,LDR40232,#N/A
40102,33474,TFWFD1,TFW40102,0
40603,4056,SEAOUTFALL_6057,SEA40603,0
40863,37886,SNO_LDR,SNO40863,0
40874,39069,GM34921,GM340874,#N/A
41346,19737,SEALDRS8D_OUT,SEA41346,0
40646,22800,TFW001S8D_OF235,TFW40646,0
40803,7719,SEAOUTFALL_6057,SEA40803,24
40032,61363,tfw564S8D_OUT,tfw40032,25
40539,40603,SNO_LDR,SNO40539,0
40130,61979,tfw564S8D_OUT,tfw40130,0
40620,201030,tfwCOMM_OUT,tfw40620,0
40442,100620,SEAOUTFALL_6056,SEA40442,1
41049,6257,SEAR1S8D_OUT,SEA41049,14
41339,18898,SEACOMS8D_OUT,SEA41339,2
40202,104290,SEAC1S8D_OUT,SEA40202,3
40265,21036,GM34921,GM340265,#N/A
40109,33989,SNO_COM,SNO40109,0
40294,103508,LDR010,LDR40294,#N/A
41128,29137,SEACOMS8D_OUT,SEA41128,14
40646,60925,tfw564S8D_OUT,tfw40646,0
40973,60022,tfw564S8D_OUT,tfw40973,1
40547,12709,SNO_LDR,SNO40547,1
40491,203224,tfwLORES_OUT,tfw40491,1
40178,40614,TFW001S8D_OF235,TFW40178,0
40688,26630,SNO_HDR,SNO40688,2
40665,105250,tfw564S8D_OUT,tfw40665,1
40586,16250,TFW003S8D_OF245,TFW40586,2
40863,37758,SEALDRS8D_OUT,SEA40863,1
40963,3674,SEAR1S8D_OUT,SEA40963,1
40822,200237,tfwHIRES_OUT,tfw40822,0
40868,38729,LDR010,LDR40868,#N/A
40442,8245,SEAOUTFALL_6040,SEA40442,1
40844,102605,SEAOUTFALL_6057,SEA40844,3
40512,39519,SEAHDRS8D_OUT,SEA40512,0
41010,201332,tfwCOMM_OUT,tfw41010,4
41200,200013,tfwCOMM_OUT,tfw41200,1
40523,39849,TFW001S8D_OF235,TFW40523,0
40606,18292,GM34921,GM340606,#N/A
40539,40574,SNO_LDR,SNO40539,0
40844,35320,TFW001S8D_OF235,TFW40844,0
40586,200513,tfwLORES_OUT,tfw40586,2
40659,24737,SEACOMS8D_OUT,SEA40659,0
40858,10930,SEAC1S8D_OUT,SEA40858,1
40161,62180,tfw564S8D_OUT,tfw40161,4
40202,100955,SEAI1S8D_OUT,SEA40202,3
40586,200334,tfwLORES_OUT,tfw40586,2
40586,200515,tfwLORES_OUT,tfw40586,2
40937,105237,tfw564S8D_OUT,tfw40937,0
40937,15188,LDR010,LDR40937,#N/A
40911,12586,TFW001S8D_OF235,TFW40911,0
40937,200432,tfwLORES_OUT,tfw40937,0
41082,6625,SEAC1S8D_OUT,SEA41082,2
40281,22722,SEALDRS8D_OUT,SEA40281,2
40912,105233,tfw564S8D_OUT,tfw40912,0
40413,29964,TFWFD1,TFW40413,12
40659,24643,SEAHDRS8D_OUT,SEA40659,0
41018,103191,TFW001S8D_OF235,TFW41018,0
41236,38827,SEAHDRS8D_OUT,SEA41236,1
40483,100127,SEACOMS8D_OUT,SEA40483,0
40665,101648,SNO_LDR,SNO40665,1
40849,36294,MH5171,MH540849,#N/A
41082,27964,SEAHDRS8D_OUT,SEA41082,2
40294,24115,SEALDRS8D_OUT,SEA40294,1
40803,7763,SEAOUTFALL_6057,SEA40803,24
40794,30976,SNO_HDR,SNO40794,10
40421,7248,SEAC1S8D_OUT,SEA40421,3
40668,25500,LDR010,LDR40668,#N/A
40086,8574,SEAOUTFALL_6056,SEA40086,0
40978,60617,tfw564S8D_OUT,tfw40978,3
40868,38613,GM34921,GM340868,#N/A
40668,25545,GM34921,GM340668,#N/A
40659,24663,SEAHDRS8D_OUT,SEA40659,0
40643,201272,tfwHIRES_OUT,tfw40643,2
40818,104488,SNO_LDR,SNO40818,4
40499,203468,tfwHIRES_OUT,tfw40499,0
40262,20685,SNO_COM,SNO40262,1
40903,12053,SEAI1S8D_OUT,SEA40903,0
40849,35945,SNO_HDR,SNO40849,1
40858,10958,SEAOUTFALL_6057,SEA40858,1
40646,22864,TFWFD1,TFW40646,0
40459,9444,SEAC1S8D_OUT,SEA40459,9
40620,104200,SEAOUTFALL_6052,SEA40620,1
40631,21376,LDR010,LDR40631,#N/A
40548,13080,SEACOMS8D_OUT,SEA40548,6
40912,102996,SNO_HDR,SNO40912,0
40219,60420,tfw564S8D_OUT,tfw40219,2
40777,29843,TFWFD1,TFW40777,27
40803,101113,SEAR1S8D_OUT,SEA40803,24
39860,3244,SEAR1S8D_OUT,SEA39860,4
40572,101768,TFW001S8D_OF235,TFW40572,0
40130,61974,tfw564S8D_OUT,tfw40130,0
40294,24285,SNO_HDR,SNO40294,0
40442,8012,SEAOUTFALL_6051,SEA40442,1
40963,3673,SEAR1S8D_OUT,SEA40963,1
40911,103179,TFW001S8D_OF235,TFW40911,0
40634,5295,SEAOUTFALL_6057,SEA40634,0
40308,5945,SEAOUTFALL_6057,SEA40308,2
40563,13945,SEAHDRS8D_OUT,SEA40563,1
40563,102282,SEAHDRS8D_OUT,SEA40563,1
40361,6791,SEAOUTFALL_6057,SEA40361,0
40978,200922,tfwLORES_OUT,tfw40978,3
40575,100843,SEAC1S8D_OUT,SEA40575,1
40523,40114,SNO_LDR,SNO40523,0
40523,39865,TFWFD1,TFW40523,0
40779,102101,TFWFD1,TFW40779,0
40122,36366,SNO_HDR,SNO40122,1
40863,37726,SEALDRS8D_OUT,SEA40863,1
40436,31101,GM34921,GM340436,#N/A
40461,32850,TFWFD1,TFW40461,0
40606,18433,TFW001S8D_OF235,TFW40606,0
40122,36622,SEACOMS8D_OUT,SEA40122,0
40779,30147,TFWFD1,TFW40779,0
40973,18761,LDR010,LDR40973,#N/A
40421,7196,SEAOUTFALL_6057,SEA40421,3
40956,103182,TFW001S8D_OF235,TFW40956,0
40659,24733,SEACOMS8D_OUT,SEA40659,0
40421,61447,tfw564S8D_OUT,tfw40421,20
40849,101007,SEAI1S8D_OUT,SEA40849,1
40646,23004,MH5171,MH540646,#N/A
40130,102855,SNO_COM,SNO40130,0
40614,19639,SNO_LDR,SNO40614,0
40481,10331,SEAR1S8D_OUT,SEA40481,0
41200,202503,tfwCOMM_OUT,tfw41200,1
40130,37362,SNO_COM,SNO40130,0
40474,34430,LDR010,LDR40474,#N/A
40634,5288,SEAOUTFALL_6057,SEA40634,0
40601,200689,tfwCOMM_OUT,tfw40601,2
40421,30767,GM34921,GM340421,#N/A
40722,28207,MH5171,MH540722,#N/A
40523,200198,tfwCOMM_OUT,tfw40523,0
40219,16007,SNO_LDR,SNO40219,2
40657,23763,GM34921,GM340657,#N/A
40959,16971,MH5171,MH540959,#N/A
41002,201101,tfwCOMM_OUT,tfw41002,0
40442,8241,SEAOUTFALL_6040,SEA40442,1
40214,15817,SEALDRS8D_OUT,SEA40214,0
40481,35488,TFW001S8D_OF235,TFW40481,1
40262,20721,SNO_COM,SNO40262,1
40625,20529,LDR010,LDR40625,#N/A
41049,201865,tfwCOMM_OUT,tfw41049,14
40637,22495,MH5171,MH540637,#N/A
40623,20303,SNO_COM,SNO40623,1
40858,11014,SEAI1S8D_OUT,SEA40858,1
40803,31379,SNO_LDR,SNO40803,19
40973,200062,tfwCOMM_OUT,tfw40973,1
40181,12458,TFW001S8D_OF235,TFW40181,0
40491,203221,tfwHIRES_OUT,tfw40491,1
40315,26124,GM34921,GM340315,#N/A
40481,10302,SEAC1S8D_OUT,SEA40481,0
40937,200450,tfwLORES_OUT,tfw40937,0
40452,9044,SEAI1S8D_OUT,SEA40452,2
40844,34913,SEALDRS8D_OUT,SEA40844,3
40811,31967,MH5171,MH540811,#N/A
40586,16215,TFW001S8D_OF235,TFW40586,2
40849,35878,SEALDRS8D_OUT,SEA40849,1
41018,5653,SEAOUTFALL_6057,SEA41018,0
40358,28319,SEALDRS8D_OUT,SEA40358,2
40658,200249,tfwHIRES_OUT,tfw40658,0
41110,61310,tfw564S8D_OUT,tfw41110,3
40248,19507,SEACOMS8D_OUT,SEA40248,0
40474,102332,SEALDRS8D_OUT,SEA40474,0
40308,5963,SEAOUTFALL_6057,SEA40308,2
40460,101122,SEAR1S8D_OUT,SEA40460,10
40476,202781,tfwLORES_OUT,tfw40476,0
40586,103640,SEAC1S8D_OUT,SEA40586,4
40248,19287,TFW001S8D_OF235,TFW40248,1
40421,7326,SEAI1S8D_OUT,SEA40421,3
40683,100594,SEAOUTFALL_6051,SEA40683,4
40262,4979,SEAC1S8D_OUT,SEA40262,1
39915,22640,SNO_HDR,SNO39915,0
40911,12580,TFW001S8D_OF235,TFW40911,0
40075,31848,SNO_HDR,SNO40075,1
41110,28786,SEAHDRS8D_OUT,SEA41110,6
40826,33116,TFW001S8D_OF235,TFW40826,0
40982,19838,TFW001S8D_OF235,TFW40982,0
41339,200800,tfwLORES_OUT,tfw41339,3
39860,100948,SEAI1S8D_OUT,SEA39860,4
40447,32004,TFW001S8D_OF235,TFW40447,1
40270,21486,TFW001S8D_OF235,TFW40270,0
40499,103331,TFWFD1,TFW40499,0
40939,15481,SNO_LDR,SNO40939,0
41230,203473,tfwHIRES_OUT,tfw41230,0
40186,13465,SNO_COM,SNO40186,1
40564,14138,TFWFD1,TFW40564,0
40818,9296,SEAC1S8D_OUT,SEA40818,0
41128,103501,SEALDRS8D_OUT,SEA41128,14
40838,103619,SEAOUTFALL_6057,SEA40838,0
40488,61861,tfw564S8D_OUT,tfw40488,0
40956,3454,SEAI1S8D_OUT,SEA40956,0
40333,26900,TFW003S8D_OF245,TFW40333,0
40844,34988,TFWFD1,TFW40844,0
40665,25266,SNO_LDR,SNO40665,1
40161,11884,SEAI1S8D_OUT,SEA40161,5
40844,202931,tfwCOMM_OUT,tfw40844,0
40035,29290,SNO_COM,SNO40035,0
40858,100892,SEAC1S8D_OUT,SEA40858,1
40202,101743,TFW001S8D_OF235,TFW40202,0
40474,34225,SNO_COM,SNO40474,0
40265,21108,MH5171,MH540265,#N/A
40476,34442,LDR010,LDR40476,#N/A
40262,5049,SEAR1S8D_OUT,SEA40262,1
40188,60161,tfw564S8D_OUT,tfw40188,0
40247,60577,tfw564S8D_OUT,tfw40247,0
40248,19418,TFWFD1,TFW40248,1
41002,22028,TFWFD1,TFW41002,0
40674,25699,MH5171,MH540674,#N/A
40646,22904,TFWFD1,TFW40646,0
40868,38644,MH5171,MH540868,#N/A
40646,102005,TFWFD1,TFW40646,0
40294,5726,SEAI1S8D_OUT,SEA40294,1
39892,4628,SEAOUTFALL_6057,SEA39892,0
41072,103004,SNO_HDR,SNO41072,2
41346,19713,SEALDRS8D_OUT,SEA41346,0
40481,35468,TFW001S8D_OF235,TFW40481,1
40874,39114,MH5171,MH540874,#N/A
40075,61514,tfw564S8D_OUT,tfw40075,9
40626,4791,SEAI1S8D_OUT,SEA40626,1
40554,13765,GM34921,GM340554,#N/A
41346,19652,SEACOMS8D_OUT,SEA41346,0
40849,102236,SEACOMS8D_OUT,SEA40849,1
41252,39762,SEACOMS8D_OUT,SEA41252,0
41028,24826,TFWFD1,TFW41028,0
40863,200349,tfwCOMM_OUT,tfw40863,1
40414,30027,TFWFD6,TFW40414,13
40863,203333,tfwLORES_OUT,tfw40863,1
40483,35615,SNO_HDR,SNO40483,0
40412,29808,SNO_LDR,SNO40412,10
41110,6805,SEAI1S8D_OUT,SEA41110,6
40294,5739,SEAI1S8D_OUT,SEA40294,1
41382,201449,tfwHIRES_OUT,tfw41382,3
40487,10721,SEAOUTFALL_6057,SEA40487,2
40863,11127,SEAC1S8D_OUT,SEA40863,1
40794,30876,SNO_COM,SNO40794,10
40822,202319,tfwCOMM_OUT,tfw40822,0
40606,18509,TFWFD1,TFW40606,0
40646,23021,MH5171,MH540646,#N/A
40202,105235,tfw564S8D_OUT,tfw40202,0
40646,22898,TFWFD1,TFW40646,0
40654,201617,tfwCOMM_OUT,tfw40654,1
41010,201367,tfwCOMM_OUT,tfw41010,4
40248,100108,SEACOMS8D_OUT,SEA40248,0
40452,32274,SNO_COM,SNO40452,2
40357,28064,SEACOMS8D_OUT,SEA40357,1
41082,200124,tfwLORES_OUT,tfw41082,3
40677,6142,SEAR1S8D_OUT,SEA40677,1
40512,39337,SEACOMS8D_OUT,SEA40512,0
40554,13739,GM34921,GM340554,#N/A
40412,29703,SNO_COM,SNO40412,10
41049,26292,TFW003S8D_OF245,TFW41049,14
40837,202710,tfwCOMM_OUT,tfw40837,5
40512,100880,SEAC1S8D_OUT,SEA40512,0
40564,14172,TFWFD1,TFW40564,0
40052,30534,TFWFD1,TFW40052,1
40845,35415,SEACOMS8D_OUT,SEA40845,0
40912,13046,TFWFD1,TFW40912,0
40956,3461,SEAI1S8D_OUT,SEA40956,0
40625,20406,GM34921,GM340625,#N/A
40214,15782,SEALDRS8D_OUT,SEA40214,0
40421,7213,SEAOUTFALL_6057,SEA40421,3
39951,26197,SNO_LDR,SNO39951,2
40045,29637,TFW003S8D_OF245,TFW40045,5
40219,16014,SNO_LDR,SNO40219,2
40224,16731,TFWFD1,TFW40224,0
40421,30729,SNO_LDR,SNO40421,0
40294,24308,SNO_LDR,SNO40294,0
40863,37611,GM34921,GM340863,#N/A
40844,202872,tfwLORES_OUT,tfw40844,0
40634,5259,SEAC1S8D_OUT,SEA40634,0
40586,101770,TFW001S8D_OF235,TFW40586,2
40452,9011,SEAR1S8D_OUT,SEA40452,2
40803,31420,SNO_HDR,SNO40803,19
40233,17426,SEAHDRS8D_OUT,SEA40233,5
40586,16115,SNO_LDR,SNO40586,0
40677,25807,TFWFD1,TFW40677,1
40511,39252,TFW003S8D_OF245,TFW40511,0
40161,40329,SEALDRS8D_OUT,SEA40161,5
40780,101934,TFW003S8D_OF245,TFW40780,1
40586,16599,MH5171,MH540586,#N/A
40912,60001,tfw564S8D_OUT,tfw40912,0
40270,21623,SEAHDRS8D_OUT,SEA40270,1
40265,21042,GM34921,GM340265,#N/A
40995,20920,LDR010,LDR40995,#N/A
40481,100873,SEAC1S8D_OUT,SEA40481,0
40262,60778,tfw564S8D_OUT,tfw40262,3
39896,4671,SEAOUTFALL_6057,SEA39896,0
41082,27895,SNO_HDR,SNO41082,2
40416,30327,SNO_COM,SNO40416,3
40422,30788,SEAHDRS8D_OUT,SEA40422,0
40959,16933,GM34921,GM340959,#N/A
40973,200752,tfwCOMM_OUT,tfw40973,1
40178,12106,SEAI1S8D_OUT,SEA40178,0
40122,36361,SNO_HDR,SNO40122,1
40912,12932,TFW003S8D_OF245,TFW40912,0
40932,14670,GM34921,GM340932,#N/A
41049,6272,SEAR1S8D_OUT,SEA41049,14
40659,24629,TFW003S8D_OF245,TFW40659,0
41382,201484,tfwHIRES_OUT,tfw41382,3
40421,61430,tfw564S8D_OUT,tfw40421,20
39896,4726,SEAOUTFALL_6057,SEA39896,0
39892,4606,SEAOUTFALL_6057,SEA39892,0
40224,16704,TFWFD1,TFW40224,0
40185,101844,TFW003S8D_OF245,TFW40185,1
40863,37812,SNO_LDR,SNO40863,0
40491,37047,SEAHDRS8D_OUT,SEA40491,0
41110,6827,SEAI1S8D_OUT,SEA41110,6
40523,40147,SNO_COM,SNO40523,0
41252,39772,SEACOMS8D_OUT,SEA41252,0
40903,12025,SEAI1S8D_OUT,SEA40903,0
40826,9663,SEAOUTFALL_6057,SEA40826,0
40178,40833,SNO_COM,SNO40178,0
39935,5783,SEAOUTFALL_6057,SEA39935,2
40982,101342,SNO_COM,SNO40982,0
40678,102452,MH5171,MH540678,#N/A
40323,26408,TFWFD1,TFW40323,0
40932,104148,LDR010,LDR40932,#N/A
40818,32408,SNO_LDR,SNO40818,4
40548,13108,SEALDRS8D_OUT,SEA40548,6
40863,37882,SNO_LDR,SNO40863,0
39896,4764,SEAOUTFALL_6057,SEA39896,0
40338,27161,TFW003S8D_OF245,TFW40338,1
40937,200483,tfwHIRES_OUT,tfw40937,0
41082,27934,SEACOMS8D_OUT,SEA41082,2
40912,12907,SNO_HDR,SNO40912,0
40519,39746,SNO_LDR,SNO40519,3
40283,23260,MH5171,MH540283,#N/A
40803,31399,SNO_HDR,SNO40803,19
40630,5186,SEAC1S8D_OUT,SEA40630,0
39860,3262,SEAR1S8D_OUT,SEA39860,4
40863,37851,SNO_LDR,SNO40863,0
40688,26663,SNO_HDR,SNO40688,2
40626,4779,SEAI1S8D_OUT,SEA40626,1
40637,22514,LDR010,LDR40637,#N/A
40459,9547,SEAOUTFALL_6057,SEA40459,9
40794,30949,SNO_HDR,SNO40794,10
40620,200071,tfwCOMM_OUT,tfw40620,0
40844,35170,SNO_LDR,SNO40844,3
41339,200174,tfwLORES_OUT,tfw41339,3
40874,39076,GM34921,GM340874,#N/A
39951,26176,SNO_LDR,SNO39951,2
40973,18787,LDR010,LDR40973,#N/A
40100,33277,SEACOMS8D_OUT,SEA40100,0
